"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2017"	"2017"	"Bronchitis, not specified as acute or chronic"	"J40"	15	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Emphysema, unspecified"	"J43.9"	73	4874747	1.5
	"Alabama"	"01"	"2017"	"2017"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	305	4874747	6.3
	"Alabama"	"01"	"2017"	"2017"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	123	4874747	2.5
	"Alabama"	"01"	"2017"	"2017"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	18	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	2866	4874747	58.8
	"Alabama"	"01"	"2017"	"2017"	"Asthma, unspecified"	"J45.9"	67	4874747	1.4
	"Alabama"	"01"	"2017"	"2017"	"Pneumoconiosis due to asbestos and other mineral fibres"	"J61"	14	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Pneumonitis due to food and vomit"	"J69.0"	335	4874747	6.9
	"Alabama"	"01"	"2017"	"2017"	"Adult respiratory distress syndrome"	"J80"	62	4874747	1.3
	"Alabama"	"01"	"2017"	"2017"	"Pulmonary oedema"	"J81"	43	4874747	0.9
	"Alabama"	"01"	"2017"	"2017"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	230	4874747	4.7
	"Alabama"	"01"	"2017"	"2017"	"Interstitial pulmonary disease, unspecified"	"J84.9"	86	4874747	1.8
	"Alabama"	"01"	"2017"	"2017"	"Pleural effusion, not elsewhere classified"	"J90"	17	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Pneumothorax, unspecified"	"J93.9"	16	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Acute respiratory failure"	"J96.0"	97	4874747	2.0
	"Alabama"	"01"	"2017"	"2017"	"Chronic respiratory failure"	"J96.1"	90	4874747	1.8
	"Alabama"	"01"	"2017"	"2017"	"Respiratory failure, unspecified"	"J96.9"	194	4874747	4.0
	"Alabama"	"01"	"2017"	"2017"	"Other disorders of lung"	"J98.4"	40	4874747	0.8
	"Alabama"	"01"	"2017"	"2017"	"Other specified respiratory disorders"	"J98.8"	39	4874747	0.8
	"Alabama"	"01"	"2017"	"2017"	"Gastric ulcer, chronic or unspecified with haemorrhage"	"K25.4"	10	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Unspecified abdominal hernia with obstruction, without gangrene"	"K46.0"	11	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Acute vascular disorders of intestine"	"K55.0"	23	4874747	0.5
	"Alabama"	"01"	"2017"	"2017"	"Vascular disorder of intestine, unspecified"	"K55.9"	80	4874747	1.6
	"Alabama"	"01"	"2017"	"2017"	"Other and unspecified intestinal obstruction"	"K56.6"	96	4874747	2.0
	"Alabama"	"01"	"2017"	"2017"	"Ileus, unspecified"	"K56.7"	11	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	15	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Perforation of intestine (nontraumatic)"	"K63.1"	41	4874747	0.8
	"Alabama"	"01"	"2017"	"2017"	"Acute peritonitis"	"K65.0"	18	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Peritonitis, unspecified"	"K65.9"	14	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Alcoholic hepatitis"	"K70.1"	25	4874747	0.5
	"Alabama"	"01"	"2017"	"2017"	"Alcoholic cirrhosis of liver"	"K70.3"	179	4874747	3.7
	"Alabama"	"01"	"2017"	"2017"	"Alcoholic hepatic failure"	"K70.4"	10	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Alcoholic liver disease, unspecified"	"K70.9"	28	4874747	0.6
	"Alabama"	"01"	"2017"	"2017"	"Acute and subacute hepatic failure"	"K72.0"	12	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Hepatic failure, unspecified"	"K72.9"	115	4874747	2.4
	"Alabama"	"01"	"2017"	"2017"	"Other and unspecified cirrhosis of liver"	"K74.6"	498	4874747	10.2
	"Alabama"	"01"	"2017"	"2017"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	36	4874747	0.7
	"Alabama"	"01"	"2017"	"2017"	"Liver disease, unspecified"	"K76.9"	67	4874747	1.4
	"Alabama"	"01"	"2017"	"2017"	"Calculus of gallbladder without cholecystitis"	"K80.2"	12	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Acute cholecystitis"	"K81.0"	26	4874747	0.5
	"Alabama"	"01"	"2017"	"2017"	"Cholecystitis, unspecified"	"K81.9"	18	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Cholangitis"	"K83.0"	12	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Acute pancreatitis, unspecified"	"K85.9"	64	4874747	1.3
	"Alabama"	"01"	"2017"	"2017"	"Disease of pancreas, unspecified"	"K86.9"	12	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	158	4874747	3.2
	"Alabama"	"01"	"2017"	"2017"	"Cellulitis of other parts of limb"	"L03.1"	11	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Cellulitis, unspecified"	"L03.9"	25	4874747	0.5
	"Alabama"	"01"	"2017"	"2017"	"Decubitus ulcer and pressure area, unspecified"	"L89.9"	21	4874747	0.4
	"Alabama"	"01"	"2017"	"2017"	"Rheumatoid arthritis, unspecified"	"M06.9"	29	4874747	0.6
	"Alabama"	"01"	"2017"	"2017"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	28	4874747	0.6
	"Alabama"	"01"	"2017"	"2017"	"Other specified disorders of muscle"	"M62.8"	10	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Osteomyelitis, unspecified"	"M86.9"	26	4874747	0.5
	"Alabama"	"01"	"2017"	"2017"	"Tubulo-interstitial nephritis, not specified as acute or chronic"	"N12"	18	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Acute renal failure, unspecified"	"N17.9"	155	4874747	3.2
	"Alabama"	"01"	"2017"	"2017"	"Chronic kidney disease, stage 4"	"N18.4"	13	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Chronic kidney disease, stage 5"	"N18.5"	409	4874747	8.4
	"Alabama"	"01"	"2017"	"2017"	"Chronic renal failure, unspecified"	"N18.9"	146	4874747	3.0
	"Alabama"	"01"	"2017"	"2017"	"Unspecified renal failure"	"N19"	237	4874747	4.9
	"Alabama"	"01"	"2017"	"2017"	"Other specified disorders of kidney and ureter"	"N28.8"	94	4874747	1.9
	"Alabama"	"01"	"2017"	"2017"	"Disorder of kidney and ureter, unspecified"	"N28.9"	133	4874747	2.7
	"Alabama"	"01"	"2017"	"2017"	"Urinary tract infection, site not specified"	"N39.0"	236	4874747	4.8
	"Alabama"	"01"	"2017"	"2017"	"Other specified pregnancy-related conditions"	"O26.8"	13	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Newborn affected by premature rupture of membranes"	"P01.1"	10	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Extreme immaturity"	"P07.2"	51	4874747	1.0
	"Alabama"	"01"	"2017"	"2017"	"Respiratory distress syndrome of newborn"	"P22.0"	11	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	10	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Anencephaly"	"Q00.0"	10	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Congenital malformation of heart, unspecified"	"Q24.9"	15	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Down syndrome, unspecified"	"Q90.9"	14	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Bradycardia, unspecified"	"R00.1"	10	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Asphyxia"	"R09.0"	14	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Respiratory arrest"	"R09.2"	104	4874747	2.1
	"Alabama"	"01"	"2017"	"2017"	"Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems"	"R29.8"	17	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Malaise and fatigue"	"R53"	22	4874747	0.5
	"Alabama"	"01"	"2017"	"2017"	"Senility"	"R54"	25	4874747	0.5
	"Alabama"	"01"	"2017"	"2017"	"Other and unspecified convulsions"	"R56.8"	44	4874747	0.9
	"Alabama"	"01"	"2017"	"2017"	"Cardiogenic shock"	"R57.0"	22	4874747	0.5
	"Alabama"	"01"	"2017"	"2017"	"Shock, unspecified"	"R57.9"	12	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Haemorrhage, not elsewhere classified"	"R58"	23	4874747	0.5
	"Alabama"	"01"	"2017"	"2017"	"Other lack of expected normal physiological development"	"R62.8"	115	4874747	2.4
	"Alabama"	"01"	"2017"	"2017"	"Other specified general symptoms and signs"	"R68.8"	81	4874747	1.7
	"Alabama"	"01"	"2017"	"2017"	"Abnormal findings on diagnostic imaging of lung"	"R91"	12	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Sudden infant death syndrome - SIDS"	"R95"	39	4874747	0.8
	"Alabama"	"01"	"2017"	"2017"	"Instantaneous death"	"R96.0"	20	4874747	0.4
	"Alabama"	"01"	"2017"	"2017"	"Other ill-defined and unspecified causes of mortality"	"R99"	485	4874747	9.9
	"Alabama"	"01"	"2017"	"2017"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	31	4874747	0.6
	"Alabama"	"01"	"2017"	"2017"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	100	4874747	2.1
	"Alabama"	"01"	"2017"	"2017"	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	10	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	12	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	28	4874747	0.6
	"Alabama"	"01"	"2017"	"2017"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	22	4874747	0.5
	"Alabama"	"01"	"2017"	"2017"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	23	4874747	0.5
	"Alabama"	"01"	"2017"	"2017"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	13	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	45	4874747	0.9
	"Alabama"	"01"	"2017"	"2017"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	159	4874747	3.3
	"Alabama"	"01"	"2017"	"2017"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	447	4874747	9.2
	"Alabama"	"01"	"2017"	"2017"	"Fall on and from stairs and steps"	"W10"	16	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Fall from, out of or through building or structure"	"W13"	12	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Other fall on same level"	"W18"	53	4874747	1.1
	"Alabama"	"01"	"2017"	"2017"	"Unspecified fall"	"W19"	130	4874747	2.7
	"Alabama"	"01"	"2017"	"2017"	"Struck by thrown, projected or falling object"	"W20"	14	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Contact with other and unspecified machinery"	"W31"	10	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Discharge from other and unspecified firearms"	"W34"	16	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Drowning and submersion while in bath-tub"	"W65"	13	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Drowning and submersion while in natural water"	"W69"	27	4874747	0.6
	"Alabama"	"01"	"2017"	"2017"	"Unspecified drowning and submersion"	"W74"	16	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	22	4874747	0.5
	"Alabama"	"01"	"2017"	"2017"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	84	4874747	1.7
	"Alabama"	"01"	"2017"	"2017"	"Exposure to uncontrolled fire in building or structure"	"X00"	56	4874747	1.1
	"Alabama"	"01"	"2017"	"2017"	"Exposure to excessive natural heat"	"X30"	10	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Exposure to excessive natural cold"	"X31"	11	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	65	4874747	1.3
	"Alabama"	"01"	"2017"	"2017"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	261	4874747	5.4
	"Alabama"	"01"	"2017"	"2017"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	423	4874747	8.7
	"Alabama"	"01"	"2017"	"2017"	"Accidental poisoning by and exposure to alcohol"	"X45"	20	4874747	0.4
	"Alabama"	"01"	"2017"	"2017"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	12	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Exposure to unspecified factor causing fracture"	"X59.0"	110	4874747	2.3
	"Alabama"	"01"	"2017"	"2017"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	112	4874747	2.3
	"Alabama"	"01"	"2017"	"2017"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	40	4874747	0.8
	"Alabama"	"01"	"2017"	"2017"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	165	4874747	3.4
	"Alabama"	"01"	"2017"	"2017"	"Intentional self-harm by handgun discharge"	"X72"	116	4874747	2.4
	"Alabama"	"01"	"2017"	"2017"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	46	4874747	0.9
	"Alabama"	"01"	"2017"	"2017"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	411	4874747	8.4
	"Alabama"	"01"	"2017"	"2017"	"Intentional self-harm by jumping from a high place"	"X80"	10	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Assault by hanging, strangulation and suffocation"	"X91"	15	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Assault by handgun discharge"	"X93"	77	4874747	1.6
	"Alabama"	"01"	"2017"	"2017"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	19	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Assault by other and unspecified firearm discharge"	"X95"	410	4874747	8.4
	"Alabama"	"01"	"2017"	"2017"	"Assault by sharp object"	"X99"	28	4874747	0.6
	"Alabama"	"01"	"2017"	"2017"	"Assault by other specified means"	"Y08"	10	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Assault by unspecified means"	"Y09"	30	4874747	0.6
	"Alabama"	"01"	"2017"	"2017"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	21	4874747	0.4
	"Alabama"	"01"	"2017"	"2017"	"Other and unspecified firearm discharge, undetermined intent"	"Y24"	15	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Surgical operation with anastomosis, bypass or graft"	"Y83.2"	10	4874747	Unreliable
	"Alabama"	"01"	"2017"	"2017"	"Surgical procedure, unspecified"	"Y83.9"	20	4874747	0.4
	"Alaska"	"02"	"2017"	"2017"	"Septicaemia, unspecified"	"A41.9"	39	739795	5.3
	"Alaska"	"02"	"2017"	"2017"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	35	739795	4.7
	"Alaska"	"02"	"2017"	"2017"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	25	739795	3.4
	"Alaska"	"02"	"2017"	"2017"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	79	739795	10.7
	"Alaska"	"02"	"2017"	"2017"	"Malignant neoplasm of rectum"	"C20"	20	739795	2.7
	"Alaska"	"02"	"2017"	"2017"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	24	739795	3.2
	"Alaska"	"02"	"2017"	"2017"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	11	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	60	739795	8.1
	"Alaska"	"02"	"2017"	"2017"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	199	739795	26.9
	"Alaska"	"02"	"2017"	"2017"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	61	739795	8.2
	"Alaska"	"02"	"2017"	"2017"	"Malignant neoplasm of ovary"	"C56"	17	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Malignant neoplasm of prostate"	"C61"	39	739795	5.3
	"Alaska"	"02"	"2017"	"2017"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	22	739795	3.0
	"Alaska"	"02"	"2017"	"2017"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	27	739795	3.6
	"Alaska"	"02"	"2017"	"2017"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	31	739795	4.2
	"Alaska"	"02"	"2017"	"2017"	"Malignant neoplasm without specification of site"	"C80"	64	739795	8.7
	"Alaska"	"02"	"2017"	"2017"	"B-cell lymphoma, unspecified - Malignant neoplasms"	"C85.1"	10	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	13	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	14	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	15	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	36	739795	4.9
	"Alaska"	"02"	"2017"	"2017"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	11	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Unspecified diabetes mellitus, without complications"	"E14.9"	43	739795	5.8
	"Alaska"	"02"	"2017"	"2017"	"Other obesity"	"E66.8"	12	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Obesity, unspecified"	"E66.9"	15	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Hyperlipidaemia, unspecified"	"E78.5"	23	739795	3.1
	"Alaska"	"02"	"2017"	"2017"	"Vascular dementia, unspecified"	"F01.9"	25	739795	3.4
	"Alaska"	"02"	"2017"	"2017"	"Unspecified dementia"	"F03"	111	739795	15.0
	"Alaska"	"02"	"2017"	"2017"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	12	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	17	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Motor neuron disease"	"G12.2"	14	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Parkinson disease"	"G20"	34	739795	4.6
	"Alaska"	"02"	"2017"	"2017"	"Alzheimer disease, unspecified"	"G30.9"	97	739795	13.1
	"Alaska"	"02"	"2017"	"2017"	"Other specified degenerative diseases of nervous system"	"G31.8"	12	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	21	739795	2.8
	"Alaska"	"02"	"2017"	"2017"	"Essential (primary) hypertension"	"I10"	22	739795	3.0
	"Alaska"	"02"	"2017"	"2017"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	43	739795	5.8
	"Alaska"	"02"	"2017"	"2017"	"Hypertensive renal disease with renal failure"	"I12.0"	16	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Acute subendocardial myocardial infarction"	"I21.4"	10	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Acute myocardial infarction, unspecified"	"I21.9"	86	739795	11.6
	"Alaska"	"02"	"2017"	"2017"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	178	739795	24.1
	"Alaska"	"02"	"2017"	"2017"	"Atherosclerotic heart disease"	"I25.1"	169	739795	22.8
	"Alaska"	"02"	"2017"	"2017"	"Aortic (valve) stenosis"	"I35.0"	15	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Cardiomyopathy, unspecified"	"I42.9"	22	739795	3.0
	"Alaska"	"02"	"2017"	"2017"	"Cardiac arrest, unspecified"	"I46.9"	19	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Atrial fibrillation and flutter"	"I48"	43	739795	5.8
	"Alaska"	"02"	"2017"	"2017"	"Congestive heart failure"	"I50.0"	68	739795	9.2
	"Alaska"	"02"	"2017"	"2017"	"Heart failure, unspecified"	"I50.9"	20	739795	2.7
	"Alaska"	"02"	"2017"	"2017"	"Cardiovascular disease, unspecified"	"I51.6"	12	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Intracerebral haemorrhage, unspecified"	"I61.9"	21	739795	2.8
	"Alaska"	"02"	"2017"	"2017"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	16	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Stroke, not specified as haemorrhage or infarction"	"I64"	95	739795	12.8
	"Alaska"	"02"	"2017"	"2017"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	16	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Peripheral vascular disease, unspecified"	"I73.9"	13	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Phlebitis and thrombophlebitis of other deep vessels of lower extremities"	"I80.2"	12	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Pneumonia, unspecified"	"J18.9"	41	739795	5.5
	"Alaska"	"02"	"2017"	"2017"	"Emphysema, unspecified"	"J43.9"	12	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	29	739795	3.9
	"Alaska"	"02"	"2017"	"2017"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	145	739795	19.6
	"Alaska"	"02"	"2017"	"2017"	"Pneumonitis due to food and vomit"	"J69.0"	32	739795	4.3
	"Alaska"	"02"	"2017"	"2017"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	17	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Vascular disorder of intestine, unspecified"	"K55.9"	12	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Other and unspecified intestinal obstruction"	"K56.6"	11	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Alcoholic fatty liver"	"K70.0"	14	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Alcoholic hepatitis"	"K70.1"	17	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Alcoholic cirrhosis of liver"	"K70.3"	40	739795	5.4
	"Alaska"	"02"	"2017"	"2017"	"Alcoholic hepatic failure"	"K70.4"	15	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Other and unspecified cirrhosis of liver"	"K74.6"	26	739795	3.5
	"Alaska"	"02"	"2017"	"2017"	"Liver disease, unspecified"	"K76.9"	14	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	10	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Rheumatoid arthritis, unspecified"	"M06.9"	14	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Chronic kidney disease, stage 5"	"N18.5"	20	739795	2.7
	"Alaska"	"02"	"2017"	"2017"	"Chronic renal failure, unspecified"	"N18.9"	12	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Unspecified renal failure"	"N19"	12	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Urinary tract infection, site not specified"	"N39.0"	11	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Other specified general symptoms and signs"	"R68.8"	13	739795	Unreliable
	"Alaska"	"02"	"2017"	"2017"	"Other ill-defined and unspecified causes of mortality"	"R99"	24	739795	3.2
	"Alaska"	"02"	"2017"	"2017"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	10	739795	Unreliable
