"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Underlying Cause of death"	"Underlying Cause of death Code"	Deaths	Population	Crude Rate
	"Alabama"	"01"	"2016"	"2016"	"Bronchitis, not specified as acute or chronic"	"J40"	11	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Emphysema, unspecified"	"J43.9"	73	4863300	1.5
	"Alabama"	"01"	"2016"	"2016"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	266	4863300	5.5
	"Alabama"	"01"	"2016"	"2016"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	127	4863300	2.6
	"Alabama"	"01"	"2016"	"2016"	"Other specified chronic obstructive pulmonary disease"	"J44.8"	19	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	2768	4863300	56.9
	"Alabama"	"01"	"2016"	"2016"	"Asthma, unspecified"	"J45.9"	40	4863300	0.8
	"Alabama"	"01"	"2016"	"2016"	"Bronchiectasis"	"J47"	11	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Pneumoconiosis due to asbestos and other mineral fibres"	"J61"	17	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Pneumonitis due to food and vomit"	"J69.0"	325	4863300	6.7
	"Alabama"	"01"	"2016"	"2016"	"Adult respiratory distress syndrome"	"J80"	58	4863300	1.2
	"Alabama"	"01"	"2016"	"2016"	"Pulmonary oedema"	"J81"	37	4863300	0.8
	"Alabama"	"01"	"2016"	"2016"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	178	4863300	3.7
	"Alabama"	"01"	"2016"	"2016"	"Interstitial pulmonary disease, unspecified"	"J84.9"	68	4863300	1.4
	"Alabama"	"01"	"2016"	"2016"	"Pleural effusion, not elsewhere classified"	"J90"	22	4863300	0.5
	"Alabama"	"01"	"2016"	"2016"	"Acute respiratory failure"	"J96.0"	120	4863300	2.5
	"Alabama"	"01"	"2016"	"2016"	"Chronic respiratory failure"	"J96.1"	72	4863300	1.5
	"Alabama"	"01"	"2016"	"2016"	"Respiratory failure, unspecified"	"J96.9"	223	4863300	4.6
	"Alabama"	"01"	"2016"	"2016"	"Other disorders of lung"	"J98.4"	50	4863300	1.0
	"Alabama"	"01"	"2016"	"2016"	"Other specified respiratory disorders"	"J98.8"	27	4863300	0.6
	"Alabama"	"01"	"2016"	"2016"	"Respiratory disorder, unspecified"	"J98.9"	11	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Duodenal ulcer, chronic or unspecified with perforation"	"K26.5"	11	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Crohn disease, unspecified"	"K50.9"	11	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Acute vascular disorders of intestine"	"K55.0"	36	4863300	0.7
	"Alabama"	"01"	"2016"	"2016"	"Vascular disorder of intestine, unspecified"	"K55.9"	98	4863300	2.0
	"Alabama"	"01"	"2016"	"2016"	"Other and unspecified intestinal obstruction"	"K56.6"	105	4863300	2.2
	"Alabama"	"01"	"2016"	"2016"	"Diverticular disease of intestine, part unspecified, with perforation and abscess"	"K57.8"	18	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Diverticular disease of intestine, part unspecified, without perforation or abscess"	"K57.9"	22	4863300	0.5
	"Alabama"	"01"	"2016"	"2016"	"Perforation of intestine (nontraumatic)"	"K63.1"	53	4863300	1.1
	"Alabama"	"01"	"2016"	"2016"	"Acute peritonitis"	"K65.0"	20	4863300	0.4
	"Alabama"	"01"	"2016"	"2016"	"Peritonitis, unspecified"	"K65.9"	11	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Alcoholic hepatitis"	"K70.1"	26	4863300	0.5
	"Alabama"	"01"	"2016"	"2016"	"Alcoholic cirrhosis of liver"	"K70.3"	188	4863300	3.9
	"Alabama"	"01"	"2016"	"2016"	"Alcoholic hepatic failure"	"K70.4"	15	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Alcoholic liver disease, unspecified"	"K70.9"	25	4863300	0.5
	"Alabama"	"01"	"2016"	"2016"	"Acute and subacute hepatic failure"	"K72.0"	15	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Hepatic failure, unspecified"	"K72.9"	103	4863300	2.1
	"Alabama"	"01"	"2016"	"2016"	"Other and unspecified cirrhosis of liver"	"K74.6"	513	4863300	10.5
	"Alabama"	"01"	"2016"	"2016"	"Fatty (change of) liver, not elsewhere classified"	"K76.0"	27	4863300	0.6
	"Alabama"	"01"	"2016"	"2016"	"Liver disease, unspecified"	"K76.9"	77	4863300	1.6
	"Alabama"	"01"	"2016"	"2016"	"Acute cholecystitis"	"K81.0"	25	4863300	0.5
	"Alabama"	"01"	"2016"	"2016"	"Cholecystitis, unspecified"	"K81.9"	18	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Acute pancreatitis, unspecified"	"K85.9"	60	4863300	1.2
	"Alabama"	"01"	"2016"	"2016"	"Disease of pancreas, unspecified"	"K86.9"	12	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Gastrointestinal haemorrhage, unspecified"	"K92.2"	181	4863300	3.7
	"Alabama"	"01"	"2016"	"2016"	"Cellulitis, unspecified"	"L03.9"	25	4863300	0.5
	"Alabama"	"01"	"2016"	"2016"	"Decubitus ulcer and pressure area, unspecified"	"L89.9"	20	4863300	0.4
	"Alabama"	"01"	"2016"	"2016"	"Rheumatoid arthritis, unspecified"	"M06.9"	16	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Systemic lupus erythematosus with organ or system involvement"	"M32.1"	22	4863300	0.5
	"Alabama"	"01"	"2016"	"2016"	"Other forms of systemic sclerosis"	"M34.8"	11	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Other specified disorders of muscle"	"M62.8"	12	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Necrotizing fasciitis"	"M72.6"	14	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Osteomyelitis, unspecified"	"M86.9"	22	4863300	0.5
	"Alabama"	"01"	"2016"	"2016"	"Tubulo-interstitial nephritis, not specified as acute or chronic"	"N12"	18	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Acute renal failure, unspecified"	"N17.9"	169	4863300	3.5
	"Alabama"	"01"	"2016"	"2016"	"Chronic kidney disease, stage 4"	"N18.4"	16	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Chronic kidney disease, stage 5"	"N18.5"	397	4863300	8.2
	"Alabama"	"01"	"2016"	"2016"	"Chronic renal failure, unspecified"	"N18.9"	158	4863300	3.2
	"Alabama"	"01"	"2016"	"2016"	"Unspecified renal failure"	"N19"	253	4863300	5.2
	"Alabama"	"01"	"2016"	"2016"	"Other specified disorders of kidney and ureter"	"N28.8"	101	4863300	2.1
	"Alabama"	"01"	"2016"	"2016"	"Disorder of kidney and ureter, unspecified"	"N28.9"	120	4863300	2.5
	"Alabama"	"01"	"2016"	"2016"	"Urinary tract infection, site not specified"	"N39.0"	248	4863300	5.1
	"Alabama"	"01"	"2016"	"2016"	"Newborn affected by premature rupture of membranes"	"P01.1"	14	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Extreme immaturity"	"P07.2"	72	4863300	1.5
	"Alabama"	"01"	"2016"	"2016"	"Other preterm infants"	"P07.3"	17	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Respiratory distress syndrome of newborn"	"P22.0"	18	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Bacterial sepsis of newborn, unspecified"	"P36.9"	14	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Necrotizing enterocolitis of newborn"	"P77"	11	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Congenital malformation of heart, unspecified"	"Q24.9"	17	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Congenital diaphragmatic hernia"	"Q79.0"	12	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Multiple congenital malformations, not elsewhere classified"	"Q89.7"	11	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Down syndrome, unspecified"	"Q90.9"	25	4863300	0.5
	"Alabama"	"01"	"2016"	"2016"	"Edwards syndrome, unspecified"	"Q91.3"	14	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Respiratory arrest"	"R09.2"	131	4863300	2.7
	"Alabama"	"01"	"2016"	"2016"	"Other and unspecified symptoms and signs involving the nervous and musculoskeletal systems"	"R29.8"	10	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Malaise and fatigue"	"R53"	17	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Senility"	"R54"	25	4863300	0.5
	"Alabama"	"01"	"2016"	"2016"	"Other and unspecified convulsions"	"R56.8"	46	4863300	0.9
	"Alabama"	"01"	"2016"	"2016"	"Cardiogenic shock"	"R57.0"	28	4863300	0.6
	"Alabama"	"01"	"2016"	"2016"	"Other shock"	"R57.8"	10	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Shock, unspecified"	"R57.9"	10	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Haemorrhage, not elsewhere classified"	"R58"	12	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Other lack of expected normal physiological development"	"R62.8"	126	4863300	2.6
	"Alabama"	"01"	"2016"	"2016"	"Other specified general symptoms and signs"	"R68.8"	71	4863300	1.5
	"Alabama"	"01"	"2016"	"2016"	"Abnormal findings on diagnostic imaging of lung"	"R91"	13	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Sudden infant death syndrome - SIDS"	"R95"	51	4863300	1.0
	"Alabama"	"01"	"2016"	"2016"	"Instantaneous death"	"R96.0"	15	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Other ill-defined and unspecified causes of mortality"	"R99"	547	4863300	11.2
	"Alabama"	"01"	"2016"	"2016"	"Pedestrian injured in collision with car, pick-up truck or van, traffic accident"	"V03.1"	32	4863300	0.7
	"Alabama"	"01"	"2016"	"2016"	"Pedestrian injured in traffic accident involving other and unspecified motor vehicles"	"V09.2"	83	4863300	1.7
	"Alabama"	"01"	"2016"	"2016"	"Motorcycle rider injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V23.4"	12	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Motorcycle rider injured in collision with fixed or stationary object, driver injured in traffic accident"	"V27.4"	10	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Motorcycle rider injured in noncollision transport accident, driver injured in traffic accident"	"V28.4"	13	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Driver injured in collision with other and unspecified motor vehicles in traffic accident"	"V29.4"	13	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Motorcycle rider [any] injured in unspecified traffic accident"	"V29.9"	34	4863300	0.7
	"Alabama"	"01"	"2016"	"2016"	"Car occupant injured in collision with car, pick-up truck or van, driver injured in traffic accident"	"V43.5"	15	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Car occupant injured in collision with car, pick-up truck or van, passenger injured in traffic accident"	"V43.6"	15	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Car occupant injured in collision with fixed or stationary object, driver injured in traffic accident"	"V47.5"	24	4863300	0.5
	"Alabama"	"01"	"2016"	"2016"	"Car occupant injured in collision with fixed or stationary object, passenger injured in traffic accident"	"V47.6"	10	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Car occupant injured in noncollision transport accident, driver injured in traffic accident"	"V48.5"	15	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Car occupant injured in noncollision transport accident, passenger injured in traffic accident"	"V48.6"	10	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Car occupant [any] injured in unspecified traffic accident"	"V49.9"	58	4863300	1.2
	"Alabama"	"01"	"2016"	"2016"	"Occupant of pick-up truck or van injured in noncollision transport accident, driver injured in traffic accident"	"V58.5"	10	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Driver of all-terrain or other off-road motor vehicle injured in traffic accident"	"V86.0"	10	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Person injured in collision between other specified motor vehicles (traffic)"	"V87.7"	174	4863300	3.6
	"Alabama"	"01"	"2016"	"2016"	"Person injured in unspecified motor-vehicle accident, traffic"	"V89.2"	510	4863300	10.5
	"Alabama"	"01"	"2016"	"2016"	"Fall on and from stairs and steps"	"W10"	18	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Fall on and from ladder"	"W11"	10	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Fall from, out of or through building or structure"	"W13"	14	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Other fall on same level"	"W18"	51	4863300	1.0
	"Alabama"	"01"	"2016"	"2016"	"Unspecified fall"	"W19"	131	4863300	2.7
	"Alabama"	"01"	"2016"	"2016"	"Struck by thrown, projected or falling object"	"W20"	15	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Discharge from other and unspecified firearms"	"W34"	19	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Drowning and submersion while in swimming-pool"	"W67"	23	4863300	0.5
	"Alabama"	"01"	"2016"	"2016"	"Drowning and submersion while in natural water"	"W69"	27	4863300	0.6
	"Alabama"	"01"	"2016"	"2016"	"Unspecified drowning and submersion"	"W74"	10	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Accidental suffocation and strangulation in bed"	"W75"	20	4863300	0.4
	"Alabama"	"01"	"2016"	"2016"	"Inhalation and ingestion of food causing obstruction of respiratory tract"	"W79"	10	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Inhalation and ingestion of other objects causing obstruction of respiratory tract"	"W80"	80	4863300	1.6
	"Alabama"	"01"	"2016"	"2016"	"Exposure to uncontrolled fire in building or structure"	"X00"	81	4863300	1.7
	"Alabama"	"01"	"2016"	"2016"	"Exposure to excessive natural heat"	"X30"	12	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Accidental poisoning by and exposure to antiepileptic, sedative-hypnotic, antiparkinsonism and psychotropic drugs, not elsewhere classified"	"X41"	37	4863300	0.8
	"Alabama"	"01"	"2016"	"2016"	"Accidental poisoning by and exposure to narcotics and psychodysleptics [hallucinogens], not elsewhere classified"	"X42"	262	4863300	5.4
	"Alabama"	"01"	"2016"	"2016"	"Accidental poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X44"	373	4863300	7.7
	"Alabama"	"01"	"2016"	"2016"	"Accidental poisoning by and exposure to alcohol"	"X45"	26	4863300	0.5
	"Alabama"	"01"	"2016"	"2016"	"Accidental poisoning by and exposure to other gases and vapours"	"X47"	15	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Exposure to unspecified factor causing fracture"	"X59.0"	93	4863300	1.9
	"Alabama"	"01"	"2016"	"2016"	"Exposure to unspecified factor causing other and unspecified injury"	"X59.9"	101	4863300	2.1
	"Alabama"	"01"	"2016"	"2016"	"Intentional self-poisoning by and exposure to other and unspecified drugs, medicaments and biological substances"	"X64"	35	4863300	0.7
	"Alabama"	"01"	"2016"	"2016"	"Intentional self-poisoning by and exposure to other gases and vapours"	"X67"	17	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Intentional self-harm by hanging, strangulation and suffocation"	"X70"	139	4863300	2.9
	"Alabama"	"01"	"2016"	"2016"	"Intentional self-harm by handgun discharge"	"X72"	91	4863300	1.9
	"Alabama"	"01"	"2016"	"2016"	"Intentional self-harm by rifle, shotgun and larger firearm discharge"	"X73"	45	4863300	0.9
	"Alabama"	"01"	"2016"	"2016"	"Intentional self-harm by other and unspecified firearm discharge"	"X74"	414	4863300	8.5
	"Alabama"	"01"	"2016"	"2016"	"Assault by handgun discharge"	"X93"	44	4863300	0.9
	"Alabama"	"01"	"2016"	"2016"	"Assault by rifle, shotgun and larger firearm discharge"	"X94"	18	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Assault by other and unspecified firearm discharge"	"X95"	392	4863300	8.1
	"Alabama"	"01"	"2016"	"2016"	"Assault by sharp object"	"X99"	34	4863300	0.7
	"Alabama"	"01"	"2016"	"2016"	"Assault by unspecified means"	"Y09"	31	4863300	0.6
	"Alabama"	"01"	"2016"	"2016"	"Poisoning by and exposure to other and unspecified drugs, medicaments and biological substances, undetermined intent"	"Y14"	16	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Legal intervention involving firearm discharge"	"Y35.0"	12	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Surgical operation with anastomosis, bypass or graft"	"Y83.2"	10	4863300	Unreliable
	"Alabama"	"01"	"2016"	"2016"	"Surgical procedure, unspecified"	"Y83.9"	12	4863300	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Septicaemia, unspecified"	"A41.9"	41	741894	5.5
	"Alaska"	"02"	"2016"	"2016"	"Chronic viral hepatitis C"	"B18.2"	20	741894	2.7
	"Alaska"	"02"	"2016"	"2016"	"Oesophagus, unspecified - Malignant neoplasms"	"C15.9"	43	741894	5.8
	"Alaska"	"02"	"2016"	"2016"	"Stomach, unspecified - Malignant neoplasms"	"C16.9"	30	741894	4.0
	"Alaska"	"02"	"2016"	"2016"	"Colon, unspecified - Malignant neoplasms"	"C18.9"	56	741894	7.5
	"Alaska"	"02"	"2016"	"2016"	"Malignant neoplasm of rectum"	"C20"	20	741894	2.7
	"Alaska"	"02"	"2016"	"2016"	"Liver cell carcinoma - Malignant neoplasms"	"C22.0"	25	741894	3.4
	"Alaska"	"02"	"2016"	"2016"	"Intrahepatic bile duct carcinoma - Malignant neoplasms"	"C22.1"	18	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Pancreas, unspecified - Malignant neoplasms"	"C25.9"	80	741894	10.8
	"Alaska"	"02"	"2016"	"2016"	"Bronchus or lung, unspecified - Malignant neoplasms"	"C34.9"	225	741894	30.3
	"Alaska"	"02"	"2016"	"2016"	"Malignant melanoma of skin, unspecified - Malignant neoplasms"	"C43.9"	11	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Breast, unspecified - Malignant neoplasms"	"C50.9"	68	741894	9.2
	"Alaska"	"02"	"2016"	"2016"	"Malignant neoplasm of ovary"	"C56"	20	741894	2.7
	"Alaska"	"02"	"2016"	"2016"	"Malignant neoplasm of prostate"	"C61"	43	741894	5.8
	"Alaska"	"02"	"2016"	"2016"	"Malignant neoplasm of kidney, except renal pelvis"	"C64"	14	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Bladder, unspecified - Malignant neoplasms"	"C67.9"	26	741894	3.5
	"Alaska"	"02"	"2016"	"2016"	"Brain, unspecified - Malignant neoplasms"	"C71.9"	35	741894	4.7
	"Alaska"	"02"	"2016"	"2016"	"Malignant neoplasm without specification of site"	"C80"	63	741894	8.5
	"Alaska"	"02"	"2016"	"2016"	"Non-Hodgkin lymphoma, unspecified type"	"C85.9"	10	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Multiple myeloma - Malignant neoplasms"	"C90.0"	15	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Acute myeloid leukaemia - Malignant neoplasms"	"C92.0"	20	741894	2.7
	"Alaska"	"02"	"2016"	"2016"	"Non-insulin-dependent diabetes mellitus, with renal complications"	"E11.2"	11	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Non-insulin-dependent diabetes mellitus, without complications"	"E11.9"	31	741894	4.2
	"Alaska"	"02"	"2016"	"2016"	"Unspecified diabetes mellitus, with renal complications"	"E14.2"	18	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Unspecified diabetes mellitus, without complications"	"E14.9"	37	741894	5.0
	"Alaska"	"02"	"2016"	"2016"	"Other obesity"	"E66.8"	12	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Obesity, unspecified"	"E66.9"	13	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Hyperlipidaemia, unspecified"	"E78.5"	15	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Vascular dementia, unspecified"	"F01.9"	16	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Unspecified dementia"	"F03"	143	741894	19.3
	"Alaska"	"02"	"2016"	"2016"	"Mental and behavioural disorders due to use of alcohol, harmful use"	"F10.1"	17	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Mental and behavioural disorders due to use of alcohol, dependence syndrome"	"F10.2"	21	741894	2.8
	"Alaska"	"02"	"2016"	"2016"	"Motor neuron disease"	"G12.2"	13	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Parkinson disease"	"G20"	17	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Alzheimer disease, unspecified"	"G30.9"	110	741894	14.8
	"Alaska"	"02"	"2016"	"2016"	"Anoxic brain damage, not elsewhere classified"	"G93.1"	26	741894	3.5
	"Alaska"	"02"	"2016"	"2016"	"Essential (primary) hypertension"	"I10"	18	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Hypertensive heart disease with (congestive) heart failure"	"I11.0"	12	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Hypertensive heart disease without (congestive) heart failure"	"I11.9"	37	741894	5.0
	"Alaska"	"02"	"2016"	"2016"	"Hypertensive renal disease with renal failure"	"I12.0"	10	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Acute myocardial infarction, unspecified"	"I21.9"	95	741894	12.8
	"Alaska"	"02"	"2016"	"2016"	"Atherosclerotic cardiovascular disease, so described"	"I25.0"	189	741894	25.5
	"Alaska"	"02"	"2016"	"2016"	"Atherosclerotic heart disease"	"I25.1"	147	741894	19.8
	"Alaska"	"02"	"2016"	"2016"	"Ischaemic cardiomyopathy"	"I25.5"	18	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Other secondary pulmonary hypertension"	"I27.2"	17	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Aortic (valve) stenosis"	"I35.0"	28	741894	3.8
	"Alaska"	"02"	"2016"	"2016"	"Endocarditis, valve unspecified"	"I38"	18	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Alcoholic cardiomyopathy"	"I42.6"	11	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Cardiomyopathy, unspecified"	"I42.9"	34	741894	4.6
	"Alaska"	"02"	"2016"	"2016"	"Cardiac arrest, unspecified"	"I46.9"	21	741894	2.8
	"Alaska"	"02"	"2016"	"2016"	"Atrial fibrillation and flutter"	"I48"	24	741894	3.2
	"Alaska"	"02"	"2016"	"2016"	"Congestive heart failure"	"I50.0"	61	741894	8.2
	"Alaska"	"02"	"2016"	"2016"	"Heart failure, unspecified"	"I50.9"	11	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Subarachnoid haemorrhage, unspecified"	"I60.9"	10	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Intracerebral haemorrhage, unspecified"	"I61.9"	16	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Intracranial haemorrhage (nontraumatic), unspecified"	"I62.9"	13	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Stroke, not specified as haemorrhage or infarction"	"I64"	89	741894	12.0
	"Alaska"	"02"	"2016"	"2016"	"Sequelae of stroke, not specified as haemorrhage or infarction"	"I69.4"	22	741894	3.0
	"Alaska"	"02"	"2016"	"2016"	"Pneumonia, unspecified"	"J18.9"	45	741894	6.1
	"Alaska"	"02"	"2016"	"2016"	"Emphysema, unspecified"	"J43.9"	17	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Chronic obstructive pulmonary disease with acute lower respiratory infection"	"J44.0"	33	741894	4.4
	"Alaska"	"02"	"2016"	"2016"	"Chronic obstructive pulmonary disease with acute exacerbation, unspecified"	"J44.1"	10	741894	Unreliable
	"Alaska"	"02"	"2016"	"2016"	"Chronic obstructive pulmonary disease, unspecified"	"J44.9"	167	741894	22.5
	"Alaska"	"02"	"2016"	"2016"	"Pneumonitis due to food and vomit"	"J69.0"	28	741894	3.8
	"Alaska"	"02"	"2016"	"2016"	"Other interstitial pulmonary diseases with fibrosis"	"J84.1"	23	741894	3.1
	"Alaska"	"02"	"2016"	"2016"	"Interstitial pulmonary disease, unspecified"	"J84.9"	10	741894	Unreliable
